beer_name,brewery_name,beer_type,beer_abv,beer_ibu,comment,venue_name,venue_city,venue_state,venue_lat,venue_lng,rating_score,created_at,checkin_url,beer_url,brewery_url,brewery_country,brewery_city,brewery_state
Vunderbar Pilsner,Smuttynose Brewing Co.,German Pilsner,5.1,0,Wonderful!,Paddy O'Beers,Raleigh,NC,35.7791,-78.639,4,8/4/14 21:02,https://untappd.com/c/104890758,https://untappd.com/beer/149644,https://untappd.com/brewery/1160,United States,Hampton,NH
Participant,Trophy Brewing Company,Berliner Weisse,3.8,0,Very tart but awesome!,Trophy Brewing Company,Raleigh,NC,35.7796,-78.6533,4,8/5/14 18:31,https://untappd.com/c/105009965,https://untappd.com/beer/371250,https://untappd.com/brewery/43794,United States,Raleigh,NC
Best In Show (Apple Brandy Barrel Aged),Trophy Brewing Company,Saison / Farmhouse Ale,6.5,0,Gorgeously rich and apple-y,Trophy Brewing Company,Raleigh,NC,35.7796,-78.6533,4,8/5/14 19:31,https://untappd.com/c/105027650,https://untappd.com/beer/594465,https://untappd.com/brewery/43794,United States,Raleigh,NC
Milky Way,Trophy Brewing Company,Milk / Sweet Stout,5.3,0,Sweet and dark,Trophy Brewing Company,Raleigh,NC,35.7796,-78.6533,4,8/5/14 20:28,https://untappd.com/c/105047604,https://untappd.com/beer/733788,https://untappd.com/brewery/43794,United States,Raleigh,NC
Namaste,Dogfish Head Craft Brewery,Witbier,4.8,20,Citrussy,Paddy O'Beers,Raleigh,NC,35.7791,-78.639,4,8/6/14 20:32,https://untappd.com/c/105237136,https://untappd.com/beer/6400,https://untappd.com/brewery/459,United States,Milton,DE
Milk Stout Nitro,Left Hand Brewing Company,Milk / Sweet Stout,6,25,Sweet milky goodness,Paddy O'Beers,Raleigh,NC,35.7791,-78.639,4.5,8/6/14 22:27,https://untappd.com/c/105279434,https://untappd.com/beer/82680,https://untappd.com/brewery/779,United States,Longmont,CO
Anchor Summer Beer,Anchor Brewing Company,American Pale Wheat Ale,4.5,0,Refreshing,The Pit Authentic Barbecue,Raleigh,NC,35.776,-78.6447,3.5,8/7/14 19:14,https://untappd.com/c/105431854,https://untappd.com/beer/2229,https://untappd.com/brewery/3891,United States,San Francisco,CA
Polished Pilsner,Bombshell Beer Company,Pilsner,4.5,24,Nice pilsner,The Pit Authentic Barbecue,Raleigh,NC,35.776,-78.6447,3.5,8/7/14 20:00,https://untappd.com/c/105456529,https://untappd.com/beer/535598,https://untappd.com/brewery/61799,United States,Holly Springs,NC
White Wall Wheat,Crank Arm Brewing Company,Witbier,4.4,23,Crank it!,Crank Arm Brewing Company,Raleigh,NC,35.7757,-78.6439,3.5,8/7/14 20:56,https://untappd.com/c/105489166,https://untappd.com/beer/275182,https://untappd.com/brewery/43354,United States,Raleigh,NC
HabaÃ±ero Pale Ale,Triangle Brewing Company,American Pale Ale,5,0,Spicy!,Mitch's Tavern,Raleigh,NC,35.7878,-78.6676,4,8/9/14 18:09,https://untappd.com/c/106111277,https://untappd.com/beer/36304,https://untappd.com/brewery/1867,United States,Durham,NC
Namaste,Dogfish Head Craft Brewery,Witbier,4.8,20,,Paddy O'Beers,Raleigh,NC,35.7791,-78.639,4,8/14/14 18:36,https://untappd.com/c/107191873,https://untappd.com/beer/6400,https://untappd.com/brewery/459,United States,Milton,DE
Milk Stout Nitro,Left Hand Brewing Company,Milk / Sweet Stout,6,25,,Paddy O'Beers,Raleigh,NC,35.7791,-78.639,4.5,8/16/14 0:14,https://untappd.com/c/107629788,https://untappd.com/beer/82680,https://untappd.com/brewery/779,United States,Longmont,CO
Sisters Of The Moon,Mother Earth Brewing (North Carolina),American IPA,7,0,Hoppy,Howard's Pub & Raw Bar,Ocracoke,NC,35.1072,-75.9711,4,8/17/14 14:09,https://untappd.com/c/108136975,https://untappd.com/beer/6270,https://untappd.com/brewery/1452,United States,Kinston,NC
Lemon Grass Wheat Ale,Outer Banks Brewing Station,Hefeweizen,5.2,0,Perfect for the beach :),"Ocracoke, NC",,NC,35.1104,-75.9792,5,8/17/14 16:54,https://untappd.com/c/108188628,https://untappd.com/beer/38800,https://untappd.com/brewery/2788,United States,Kill Devil Hills,NC
EdinbrÃ_e,BrÃ_eprint Brewing Company,Scotch Ale / Wee Heavy,8.2,19,,Lucky 32 Southern Kitchen,Cary,NC,35.7367,-78.7853,4,8/17/14 21:10,https://untappd.com/c/108282710,https://untappd.com/beer/629898,https://untappd.com/brewery/118488,United States,Apex,NC
Summer Love,Victory Brewing Company,Golden Ale,5.2,25,Almost creamy,Paddy O'Beers,Raleigh,NC,35.7791,-78.639,4,8/19/14 21:39,https://untappd.com/c/108606719,https://untappd.com/beer/18545,https://untappd.com/brewery/1326,United States,Downingtown,PA
Harvest Time,Big Boss Brewing Company,Pumpkin / Yam Beer,5.5,16,Pumpkinny,Paddy O'Beers,Raleigh,NC,35.7791,-78.639,4,8/20/14 20:18,https://untappd.com/c/108753347,https://untappd.com/beer/5896,https://untappd.com/brewery/113,United States,Raleigh,NC
Budweiser,Anheuser-Busch,North American Adjunct Lager,5,0,,Sheraton New York Times Square Hotel,New York,NY,40.7626,-73.9823,3,8/25/14 18:47,https://untappd.com/c/110095276,https://untappd.com/beer/3783,https://untappd.com/brewery/44,United States,St. Louis,MO
Brooklyn Lager,Brooklyn Brewery,Vienna Lager,5.2,33,Awesome,Pier 60,New York,NY,40.7468,-74.0091,4.5,8/26/14 19:10,https://untappd.com/c/110248770,https://untappd.com/beer/3558,https://untappd.com/brewery/259,United States,Brooklyn,NY
Brooklyn Lager,Brooklyn Brewery,Vienna Lager,5.2,33,Just as awesome,Pier 60,New York,NY,40.7468,-74.0091,4.5,8/26/14 20:15,https://untappd.com/c/110269182,https://untappd.com/beer/3558,https://untappd.com/brewery/259,United States,Brooklyn,NY
Jumping Cow Amber Ale,Steinhaus Brewing Company,American Amber / Red Ale,5.4,0,Jumpin,Trader Joe's,Raleigh,NC,35.8234,-78.6216,4,9/1/14 18:53,https://untappd.com/c/111908988,https://untappd.com/beer/25608,https://untappd.com/brewery/1845,United States,Paso Robles,CA
JosephsBrau Bavarian Style Hefeweizen,Trader Joe's (JosephsBrau),Hefeweizen,5.3,0,,Trader Joe's,Raleigh,NC,35.8234,-78.6216,4.5,9/5/14 17:05,https://untappd.com/c/112564836,https://untappd.com/beer/7785,https://untappd.com/brewery/1601,United States,San Jose,CA
DirtWolf,Victory Brewing Company,Imperial / Double IPA,8.7,65,Hoppy and dirty,The Borough,Raleigh,NC,35.7798,-78.6435,3.5,9/5/14 19:07,https://untappd.com/c/112611253,https://untappd.com/beer/424316,https://untappd.com/brewery/1326,United States,Downingtown,PA
Jumping Cow Amber Ale,Steinhaus Brewing Company,American Amber / Red Ale,5.4,0,,Trader Joe's,Raleigh,NC,35.8234,-78.6216,4,9/5/14 22:58,https://untappd.com/c/112734189,https://untappd.com/beer/25608,https://untappd.com/brewery/1845,United States,Paso Robles,CA
Blue Paw Wild Blueberry,Sea Dog Brewing Company,Fruit Beer,4.6,0,Blueberries in beer actually works!,World of Beer,Raleigh,NC,35.836,-78.6399,4,9/6/14 18:27,https://untappd.com/c/112995079,https://untappd.com/beer/346754,https://untappd.com/brewery/1125,United States,Portland,ME
Pacifico Clara,Grupo Modelo S.A. de C.V.,North American Adjunct Lager,4.5,0,Refreshing,Humble Pie,Raleigh,NC,35.7764,-78.645,3.5,9/6/14 20:58,https://untappd.com/c/113087590,https://untappd.com/beer/5850,https://untappd.com/brewery/618,Mexico,Mexico City,Distrito Federal
Hoppyum IPA,Foothills Brewing,American IPA,6.25,78,Hoppy,Humble Pie,Raleigh,NC,35.7764,-78.645,3.5,9/6/14 21:51,https://untappd.com/c/113119198,https://untappd.com/beer/11563,https://untappd.com/brewery/543,United States,Winston-Salem,NC
The First Squeeze,Raleigh Brewing Company,American Pale Wheat Ale,6,24,Refreshing,Red Monkey Tavern,Raleigh,NC,35.8397,-78.6784,4,9/7/14 14:29,https://untappd.com/c/113274102,https://untappd.com/beer/634647,https://untappd.com/brewery/15746,United States,Raleigh,NC
White Street KÃ¶lsch,White Street Brewing Company,KÃ¶lsch,5.2,0,,Flying Saucer Draught Emporium,Raleigh,NC,35.78,-78.6449,3,9/7/14 20:18,https://untappd.com/c/113394015,https://untappd.com/beer/228767,https://untappd.com/brewery/35350,United States,Wake Forest,NC
JosephsBrau Plznr,Trader Joe's (JosephsBrau),Czech Pilsener,5.4,0,,Nash Square,Raleigh,NC,35.7778,-78.6427,3.5,9/11/14 20:07,https://untappd.com/c/113987895,https://untappd.com/beer/115056,https://untappd.com/brewery/1601,United States,San Jose,CA
Heller Bock,Trader Joe's (JosephsBrau),Bock,7,22,,Nash Square,Raleigh,NC,35.7778,-78.6427,3.5,9/13/14 21:33,https://untappd.com/c/114721898,https://untappd.com/beer/505363,https://untappd.com/brewery/1601,United States,San Jose,CA
Belgian White,Blue Moon Brewing Company,Witbier,5.4,9,Post-flying beer and burger,MoJoe's Burger Joint,Raleigh,NC,35.7885,-78.647,4,9/16/14 19:44,https://untappd.com/c/115284484,https://untappd.com/beer/3839,https://untappd.com/brewery/127804,United States,Denver,CO
JosephsBrau Oktoberfest,Trader Joe's (JosephsBrau),Oktoberfest/Festbier/MÃ_rzen,5.3,0,,Nash Square,Raleigh,NC,35.7778,-78.6427,4,9/18/14 23:32,https://untappd.com/c/115700577,https://untappd.com/beer/60614,https://untappd.com/brewery/1601,United States,San Jose,CA
Summer Love,Victory Brewing Company,Golden Ale,5.2,25,,Nash Square,Raleigh,NC,35.7778,-78.6427,4,9/18/14 23:40,https://untappd.com/c/115702104,https://untappd.com/beer/18545,https://untappd.com/brewery/1326,United States,Downingtown,PA
Ruby Lager,Olde Hickory Brewery,American Amber / Red Lager,4,20,,Tobacco Road Sports Cafe,Raleigh,NC,35.7837,-78.6474,3.5,9/21/14 18:19,https://untappd.com/c/116616223,https://untappd.com/beer/41343,https://untappd.com/brewery/2957,United States,Hickory,NC
Big Al's,Foothills Brewing,American Pale Wheat Ale,0,0,,Tobacco Road Sports Cafe,Raleigh,NC,35.7837,-78.6474,3,9/21/14 18:56,https://untappd.com/c/116628774,https://untappd.com/beer/42990,https://untappd.com/brewery/543,United States,Winston-Salem,NC
People's Choice Pale Ale,Wicked Weed Brewing,American Pale Ale,5.5,0,,Centennial Disc Golf Course,Raleigh,NC,35.7669,-78.6772,4,9/23/14 18:23,https://untappd.com/c/116905319,https://untappd.com/beer/274915,https://untappd.com/brewery/37851,United States,Asheville,NC
Dogtoberfest MÃ_rzen,Flying Dog Brewery,Oktoberfest/Festbier/MÃ_rzen,5.6,30,,Tasty Beverage Company,Raleigh,NC,35.7753,-78.6447,4,9/24/14 20:32,https://untappd.com/c/117101614,https://untappd.com/beer/1159,https://untappd.com/brewery/540,United States,Frederick,MD
MÃ_rzen,The Duck-Rabbit Craft Brewery,Oktoberfest/Festbier/MÃ_rzen,4.8,0,,Nash Square,Raleigh,NC,35.7778,-78.6427,4,9/24/14 20:41,https://untappd.com/c/117105184,https://untappd.com/beer/20378,https://untappd.com/brewery/2682,United States,Farmville,NC
Gaelic Ale,Highland Brewing Company,American Amber / Red Ale,5.6,30,,Trader Joe's,Raleigh,NC,35.8234,-78.6216,4,9/27/14 22:14,https://untappd.com/c/118070459,https://untappd.com/beer/4463,https://untappd.com/brewery/658,United States,Asheville,NC
Pale Ale,Sierra Nevada Brewing Co.,American Pale Ale,5.6,37,,MoJoe's Burger Joint,Raleigh,NC,35.7885,-78.647,4,9/30/14 21:02,https://untappd.com/c/118621921,https://untappd.com/beer/6284,https://untappd.com/brewery/1142,United States,Chico,CA
Rampant,New Belgium Brewing Company,Imperial / Double IPA,8.5,85,,,,,,,4,9/30/14 22:11,https://untappd.com/c/118642516,https://untappd.com/beer/275839,https://untappd.com/brewery/905,United States,Fort Collins,CO
Scottish Ale,White Street Brewing Company,Scottish Export Ale,5.5,22,,Clouds Brewing,Raleigh,NC,35.7825,-78.6456,4,10/2/14 18:03,https://untappd.com/c/118914317,https://untappd.com/beer/228766,https://untappd.com/brewery/35350,United States,Wake Forest,NC
KA-BAR Brown Ale,Railhouse Brewery,English Brown Ale,6,30,Great and nutty,Clouds Brewing,Raleigh,NC,35.7825,-78.6456,4,10/2/14 19:13,https://untappd.com/c/118937510,https://untappd.com/beer/200155,https://untappd.com/brewery/31562,United States,Aberdeen,NC
Oatmeal Porter,Highland Brewing Company,American Porter,5.9,0,,Nash Square,Raleigh,NC,35.7778,-78.6427,4,10/4/14 23:18,https://untappd.com/c/119828331,https://untappd.com/beer/4464,https://untappd.com/brewery/658,United States,Asheville,NC
UFO Pumpkin,Harpoon Brewery,Pumpkin / Yam Beer,5.9,0,,Nash Square,Raleigh,NC,35.7778,-78.6427,4.5,10/5/14 0:35,https://untappd.com/c/119854130,https://untappd.com/beer/64417,https://untappd.com/brewery/634,United States,Boston,MA
Bud Light Lime,Anheuser-Busch,American Light Lager,4.2,0,Super refreshing,Fifteen,Raleigh,NC,35.7797,-78.6436,4,10/6/14 19:15,https://untappd.com/c/120208700,https://untappd.com/beer/6341,https://untappd.com/brewery/44,United States,St. Louis,MO
MÃ_rzen,The Duck-Rabbit Craft Brewery,Oktoberfest/Festbier/MÃ_rzen,4.8,0,,Nash Square,Raleigh,NC,35.7778,-78.6427,4,10/18/14 21:05,https://untappd.com/c/123183164,https://untappd.com/beer/20378,https://untappd.com/brewery/2682,United States,Farmville,NC
Cottonwood Pumpkin,Foothills Brewing,Pumpkin / Yam Beer,5.3,5,Great pumpkin flavor!,Village Draft House,Raleigh,NC,35.7899,-78.6607,4,10/19/14 12:34,https://untappd.com/c/123340220,https://untappd.com/beer/201213,https://untappd.com/brewery/543,United States,Winston-Salem,NC
Tumbler Autumn Brown Ale,Sierra Nevada Brewing Co.,American Brown Ale,5.5,37,,Red Hat Tower,Raleigh,NC,35.7751,-78.638,4,10/21/14 17:38,https://untappd.com/c/123742941,https://untappd.com/beer/5960,https://untappd.com/brewery/1142,United States,Chico,CA
Thunderstruck Coffee Porter,Highland Brewing Company,American Porter,5.8,26,A little coffee-esque,Nash Square,Raleigh,NC,35.7778,-78.6427,4.5,10/27/14 19:55,https://untappd.com/c/125361867,https://untappd.com/beer/69665,https://untappd.com/brewery/658,United States,Asheville,NC
Hoegaarden Blanche,Brouwerij van Hoegaarden,Witbier,4.9,0,,Fifteen,Raleigh,NC,35.7797,-78.6436,3.5,10/29/14 21:32,https://untappd.com/c/125700650,https://untappd.com/beer/6422,https://untappd.com/brewery/302,Belgium,Hoegaarden,
Oktoberfest,"Carolina Brewing Company (Holly Springs, NC)",Oktoberfest/Festbier/MÃ_rzen,5.6,0,Awesome tasty pint,Mitch's Tavern,Raleigh,NC,35.7878,-78.6676,5,11/1/14 14:16,https://untappd.com/c/126345739,https://untappd.com/beer/76510,https://untappd.com/brewery/1826,United States,Holly Springs,NC
Samuel Adams OctoberFest,Boston Beer Company (Samuel Adams),Oktoberfest/Festbier/MÃ_rzen,5.3,16,"Great pint, especially after a long bike",Edwards Mill Bar & Grill,Raleigh,NC,35.8261,-78.7062,4.5,11/2/14 13:05,https://untappd.com/c/126729932,https://untappd.com/beer/3942,https://untappd.com/brewery/157,United States,Boston,MA
Samuel Adams Cherry Wheat,Boston Beer Company (Samuel Adams),Fruit Beer,5.3,0,,Nash Square,Raleigh,NC,35.7778,-78.6427,4,11/3/14 20:29,https://untappd.com/c/127012331,https://untappd.com/beer/4052,https://untappd.com/brewery/157,United States,Boston,MA
Dos Equis Amber,CervecerÃ_a CuauhtÃ©moc Moctezuma S.A. de C.V.,Vienna Lager,4.7,0,,JosÃ© and Sons,Raleigh,NC,35.7754,-78.6447,4,11/5/14 18:07,https://untappd.com/c/127263471,https://untappd.com/beer/6392,https://untappd.com/brewery/360,Mexico,Monterrey,Nuevo LeÃ_n
OktoberBeast,Aviator Brewing Company,Oktoberfest/Festbier/MÃ_rzen,7.2,22,,JosÃ© and Sons,Raleigh,NC,35.7754,-78.6447,4.5,11/5/14 18:47,https://untappd.com/c/127274328,https://untappd.com/beer/75881,https://untappd.com/brewery/1394,United States,Fuquay Varina,NC
Blue Star,North Coast Brewing Company,American Pale Wheat Ale,4.5,17,Hoppy,The Players' Retreat,Raleigh,NC,35.7861,-78.6612,4,11/8/14 17:27,https://untappd.com/c/128112844,https://untappd.com/beer/6477,https://untappd.com/brewery/919,United States,Fort Bragg,CA
Bud Light Lime,Anheuser-Busch,American Light Lager,4.2,0,,Fifteen,Raleigh,NC,35.7797,-78.6436,4,11/10/14 18:39,https://untappd.com/c/128693316,https://untappd.com/beer/6341,https://untappd.com/brewery/44,United States,St. Louis,MO
Hell or High Watermelon,21st Amendment Brewery ,Fruit Beer,4.9,0,,The Borough,Raleigh,NC,35.7798,-78.6435,4,11/12/14 19:10,https://untappd.com/c/129025057,https://untappd.com/beer/7044,https://untappd.com/brewery/4339,United States,San Francisco,CA
Samuel Adams Cherry Wheat,Boston Beer Company (Samuel Adams),Fruit Beer,5.3,0,,Nash Square,Raleigh,NC,35.7778,-78.6427,4,11/12/14 23:08,https://untappd.com/c/129098079,https://untappd.com/beer/4052,https://untappd.com/brewery/157,United States,Boston,MA
Skipping Stone Summer Lager,Uinta Brewing Company,Golden Lager,4,22,,The Borough,Raleigh,NC,35.7798,-78.6435,3,11/13/14 20:21,https://untappd.com/c/129227877,https://untappd.com/beer/163011,https://untappd.com/brewery/1304,United States,Salt Lake City,UT
Working Man's Lunch,Fullsteam Brewery,American Brown Ale,5.6,0,Mmm good,The Borough,Raleigh,NC,35.7798,-78.6435,4,11/13/14 20:24,https://untappd.com/c/129228741,https://untappd.com/beer/16292,https://untappd.com/brewery/1824,United States,Durham,NC
Traditional Lager,Yuengling Brewery,American Amber / Red Lager,4.4,0,,Nash Square,Raleigh,NC,35.7778,-78.6427,4,11/14/14 19:49,https://untappd.com/c/129479807,https://untappd.com/beer/16649,https://untappd.com/brewery/1976,United States,Pottsville,PA
Cinnamon Horchata Ale,Blue Moon Brewing Company,Herbed/Spiced Beer,5.5,0,,Nash Square,Raleigh,NC,35.7778,-78.6427,4,11/15/14 20:16,https://untappd.com/c/129939882,https://untappd.com/beer/612704,https://untappd.com/brewery/127804,United States,Denver,CO
Pabst Blue Ribbon,Pabst Brewing Company,North American Adjunct Lager,5,0,Better than I expected,Nash Square,Raleigh,NC,35.7778,-78.6427,2,11/15/14 20:21,https://untappd.com/c/129942660,https://untappd.com/beer/3883,https://untappd.com/brewery/963,United States,Woodridge,IL
Traditional Lager,Yuengling Brewery,American Amber / Red Lager,4.4,0,Great with something spicy,Nash Square,Raleigh,NC,35.7778,-78.6427,4,11/17/14 20:52,https://untappd.com/c/130437196,https://untappd.com/beer/16649,https://untappd.com/brewery/1976,United States,Pottsville,PA
Bass Pale Ale,Bass Brewers,English Pale Ale,5,49,Great with bangers and mash :),Squire's Pub,Southern Pines,NC,35.1579,-79.4135,4.5,11/18/14 12:36,https://untappd.com/c/130520451,https://untappd.com/beer/5872,https://untappd.com/brewery/85,England,Shamlesbury,"Lancashire, PR5 0XD"
Rounder Belgian Style Pale,Blue Moon Brewing Company,Belgian Pale Ale,5.6,22,,Nash Square,Raleigh,NC,35.7778,-78.6427,4,11/19/14 20:21,https://untappd.com/c/130780508,https://untappd.com/beer/100888,https://untappd.com/brewery/127804,United States,Denver,CO
Kalamazoo Stout,"Bell's Brewery, Inc.",American Stout,6,0,,Humble Pie,Raleigh,NC,35.7764,-78.645,4,11/20/14 19:17,https://untappd.com/c/130953737,https://untappd.com/beer/4134,https://untappd.com/brewery/2507,United States,Galesburg,MI
Kalamazoo Stout,"Bell's Brewery, Inc.",American Stout,6,0,Dark and rich,Humble Pie,Raleigh,NC,35.7764,-78.645,4,11/20/14 19:18,https://untappd.com/c/130953923,https://untappd.com/beer/4134,https://untappd.com/brewery/2507,United States,Galesburg,MI
"Corona Extra (Coronita, Familiar, Mega)",Grupo Modelo S.A. de C.V.,North American Adjunct Lager,4.6,0,,El Rodeo,Raleigh,NC,35.7755,-78.6368,3.5,11/22/14 20:28,https://untappd.com/c/131730345,https://untappd.com/beer/5848,https://untappd.com/brewery/618,Mexico,Mexico City,Distrito Federal
Carver,Fullsteam Brewery,Pumpkin / Yam Beer,5.5,18,Sweet Potatas,The Remedy Diner,Raleigh,NC,35.7783,-78.6369,4,11/24/14 18:53,https://untappd.com/c/132214162,https://untappd.com/beer/7144,https://untappd.com/brewery/1824,United States,Durham,NC
Gingerbread Spiced Ale,Blue Moon Brewing Company,Herbed/Spiced Beer,5.8,0,Gingerbread spice works!,Nash Square,Raleigh,NC,35.7778,-78.6427,4,11/25/14 18:32,https://untappd.com/c/132372297,https://untappd.com/beer/301264,https://untappd.com/brewery/127804,United States,Denver,CO
Bud Light Lime,Anheuser-Busch,American Light Lager,4.2,0,,Fifteen,Raleigh,NC,35.7797,-78.6436,4,11/26/14 23:41,https://untappd.com/c/132769699,https://untappd.com/beer/6341,https://untappd.com/brewery/44,United States,St. Louis,MO
Samuel Adams Winter Lager,Boston Beer Company (Samuel Adams),Winter Lager,5.6,22,,Nash Square,Raleigh,NC,35.7778,-78.6427,4,11/27/14 20:07,https://untappd.com/c/133063877,https://untappd.com/beer/3919,https://untappd.com/brewery/157,United States,Boston,MA
Farmhouse Red Ale,Blue Moon Brewing Company,Saison / Farmhouse Ale,5.8,15,,Nash Square,Raleigh,NC,35.7778,-78.6427,4,11/29/14 18:45,https://untappd.com/c/133813529,https://untappd.com/beer/67453,https://untappd.com/brewery/127804,United States,Denver,CO
Samuel Adams White Christmas,Boston Beer Company (Samuel Adams),Witbier,5.8,8,,Nash Square,Raleigh,NC,35.7778,-78.6427,4,11/30/14 20:25,https://untappd.com/c/134201694,https://untappd.com/beer/220198,https://untappd.com/brewery/157,United States,Boston,MA
Long Hammer IPA,Redhook Brewery,American IPA,6.2,44,Sweeeet!!,Nash Square,Raleigh,NC,35.7778,-78.6427,4,12/1/14 22:18,https://untappd.com/c/134369806,https://untappd.com/beer/6504,https://untappd.com/brewery/1051,United States,Woodinville,WA
Samuel Adams Winter Lager,Boston Beer Company (Samuel Adams),Winter Lager,5.6,22,,Nash Square,Raleigh,NC,35.7778,-78.6427,4,12/2/14 22:21,https://untappd.com/c/134522526,https://untappd.com/beer/3919,https://untappd.com/brewery/157,United States,Boston,MA
All Day IPA,Founders Brewing Co.,Session IPA,4.7,42,,Legends,Raleigh,NC,35.7786,-78.6448,3.5,12/3/14 20:28,https://untappd.com/c/134656346,https://untappd.com/beer/36834,https://untappd.com/brewery/549,United States,Grand Rapids,MI
Cold Mountain Winter Ale,Highland Brewing Company,Winter Warmer,5.8,28,,The Raleigh Times Bar,Raleigh,NC,35.7782,-78.6385,4,12/4/14 18:46,https://untappd.com/c/134807832,https://untappd.com/beer/4468,https://untappd.com/brewery/658,United States,Asheville,NC
Old Fezziwig Ale,Boston Beer Company (Samuel Adams),Winter Warmer,5.9,0,"Cinnamon, ginger and orange peel",Nash Square,Raleigh,NC,35.7778,-78.6427,4,12/5/14 20:57,https://untappd.com/c/135150358,https://untappd.com/beer/4050,https://untappd.com/brewery/157,United States,Boston,MA
Samuel Adams White Christmas,Boston Beer Company (Samuel Adams),Witbier,5.8,8,,Nash Square,Raleigh,NC,35.7778,-78.6427,4,12/5/14 21:50,https://untappd.com/c/135183097,https://untappd.com/beer/220198,https://untappd.com/brewery/157,United States,Boston,MA
Sea Dog Pumpkin Ale,Sea Dog Brewing Company,Pumpkin / Yam Beer,4.8,0,,Legends,Raleigh,NC,35.7786,-78.6448,4,12/5/14 23:49,https://untappd.com/c/135241560,https://untappd.com/beer/70840,https://untappd.com/brewery/1125,United States,Portland,ME
Mountain Abbey Ale,Blue Moon Brewing Company,American Brown Ale,5.6,16,,Nash Square,Raleigh,NC,35.7778,-78.6427,4,12/6/14 20:18,https://untappd.com/c/135564125,https://untappd.com/beer/7177,https://untappd.com/brewery/127804,United States,Denver,CO
Samuel Adams Boston Lager,Boston Beer Company (Samuel Adams),Vienna Lager,4.8,30,Always good,Nash Square,Raleigh,NC,35.7778,-78.6427,4,12/8/14 19:58,https://untappd.com/c/136069395,https://untappd.com/beer/3914,https://untappd.com/brewery/157,United States,Boston,MA
Pumpkin Wheat,Shock Top Brewing Co.,Pumpkin / Yam Beer,5.1,0,,Carolina Ale House,Raleigh,NC,35.8787,-78.7915,4,12/9/14 17:08,https://untappd.com/c/136183706,https://untappd.com/beer/61125,https://untappd.com/brewery/148017,United States,St Louis,MO
Bronx Pale Ale,The Bronx Brewery ,American Pale Ale,6.3,50,,Pete's Saloon and Restaurant,Elmsford,NY,41.055,-73.8202,4.5,12/10/14 18:52,https://untappd.com/c/136376815,https://untappd.com/beer/77455,https://untappd.com/brewery/15784,United States,Bronx,NY
Jones Wood Session IPA,Wandering Star Brewing Company,American IPA,4.4,0,,The Shakespeare @ The William,New York,NY,40.7507,-73.9801,3.5,12/11/14 18:55,https://untappd.com/c/136571353,https://untappd.com/beer/506207,https://untappd.com/brewery/8884,United States,Pittsfield,MA
Irish Whiskey Finish,Innis & Gunn,Stout,7.4,0,,The Shakespeare @ The William,New York,NY,40.7507,-73.9801,4,12/11/14 19:27,https://untappd.com/c/136583716,https://untappd.com/beer/119080,https://untappd.com/brewery/1673,Scotland,Edinburgh,EH3 7TH
Brooklyn Winter Ale,Brooklyn Brewery,Winter Ale,6.1,25,,Rare Bar & Grill Lexington,New York,NY,40.7484,-73.9781,4.5,12/11/14 20:21,https://untappd.com/c/136606640,https://untappd.com/beer/8326,https://untappd.com/brewery/259,United States,Brooklyn,NY
Brooklyn Winter Ale,Brooklyn Brewery,Winter Ale,6.1,25,,Rare Bar & Grill Lexington,New York,NY,40.7484,-73.9781,4.5,12/11/14 21:00,https://untappd.com/c/136624479,https://untappd.com/beer/8326,https://untappd.com/brewery/259,United States,Brooklyn,NY
Porchbier,Almanac Beer Co.,Saison / Farmhouse Ale,4,0,,Ted's Corner Tavern,New York,NY,40.7464,-73.9776,4,12/11/14 21:48,https://untappd.com/c/136645443,https://untappd.com/beer/832694,https://untappd.com/brewery/8039,United States,San Francisco,CA
Quilmes Cristal,CervecerÃ_a y MalterÃ_a Quilmes,North American Adjunct Lager,4.9,0,,Thirsty Bar,Queens,NY,40.6501,-73.7829,4,12/12/14 16:35,https://untappd.com/c/136779415,https://untappd.com/beer/9268,https://untappd.com/brewery/5415,Argentina,Quilmes,Buenos Aires
Kiwi & Lime,Old Mout Cider,Cider,4,2,Just like limeade,Four Oaks Railway Station (FOK),Sutton Coldfield,West Midlands,52.5798,-1.82809,4,12/16/14 19:17,https://untappd.com/c/137929061,https://untappd.com/beer/727347,https://untappd.com/brewery/11141,New Zealand,Nelson,
Guinness Draught,Guinness,Irish Dry Stout,4.3,45,,The Aviator,Cheltenham,,51.8938,-2.15687,4,12/18/14 12:39,https://untappd.com/c/138279536,https://untappd.com/beer/4473,https://untappd.com/brewery/49,Ireland,Dublin 8,Ireland
The Bees Knees,Great Western Brewing Company,English Bitter,4.2,0,,The Beehive,Cheltenham,Gloucestershire,51.893,-2.07869,4,12/18/14 20:31,https://untappd.com/c/138314165,https://untappd.com/beer/149860,https://untappd.com/brewery/10564,England,Hambrook,Bristol
Mad Goose,Purity Brewing Co. (England),English Pale Ale,4.2,0,,Sandford Park Alehouse,Cheltenham,Gloucestershire,51.8968,-2.07002,4.5,12/18/14 20:32,https://untappd.com/c/138314374,https://untappd.com/beer/6444,https://untappd.com/brewery/1536,England,Alcester,Warwickshire
Pedigree,Marston's Beer Co,English Pale Ale,4.5,0,,Hatherley,Cheltenham,,51.8883,-2.11126,4.5,12/18/14 20:38,https://untappd.com/c/138315335,https://untappd.com/beer/12892,https://untappd.com/brewery/1517,England,Burton-on-Trent,Staffordshire
